bhlha9	NM_001202415	chr10_KZ114918v1_alt	+	287862	288888	287891	288674	1	287862,	288888,
zgc:113274	NM_001020495	chr10_KZ115300v1_alt	+	194617	206330	202580	205406	5	194617,199090,202570,203034,205256,	194653,199309,202956,203120,206330,
sptlc1	NM_001020471	chr10_KZ115301v1_alt	+	64661	94390	64680	93737	15	64661,67470,70115,70340,73275,75456,75713,77070,79303,79497,83982,89164,90088,93489,93643,	64734,67578,70210,70434,73348,75589,75843,77160,79411,79593,84079,89219,90206,93563,94390,
nfil3	NM_001004120	chr10_KZ115301v1_alt	+	227268	232282	230626	232015	2	227268,230486,	227410,232282,
ppp2cb	NM_213293	chr10_KZ115302v1_alt	+	235415	259651	235717	259191	7	235415,243562,243863,244854,249242,249509,259118,	235819,243772,244037,244944,249404,249628,259651,
ubxn8	NM_001024412	chr10_KZ115302v1_alt	-	265880	278518	266243	278485	8	265880,266487,266659,271570,277409,277629,277791,278409,	266414,266562,266701,271702,277532,277703,277917,278518,
hint1	NM_001005593	chr10_KZ115302v1_alt	+	278949	282975	279034	282838	3	278949,279843,282673,	279145,279948,282975,
slc35e4	NM_001017857	chr10_KZ115303v1_alt	-	66835	75652	67641	75435	2	66835,74840,	68210,75652,
ewsr1a	NM_001115138	chr10_KZ115303v1_alt	-	140954	153780	141496	153754	16	140954,141618,141937,142117,142337,142530,144391,144582,145245,149476,149743,150808,151541,151778,152992,153738,	141536,141853,142032,142259,142457,142660,144507,144594,145283,149666,150057,151010,151680,151833,153029,153780,
isl1l	NM_001002043	chr10_KZ115305v1_alt	+	20116	27213	20177	26253	6	20116,20331,21401,24101,25936,26148,	20211,20521,21637,24376,26068,27213,
antxr2b	NM_001102568	chr10_KZ115306v1_alt	+	252174	266250	252174	266250	16	252174,252567,253188,253363,253523,255685,256503,256668,257803,259141,261325,261883,262066,262198,265894,266168,	252311,252639,253260,253445,253628,255754,256584,256729,257902,259211,261404,261979,262117,262294,266068,266250,
fstb	NM_001109831	chr10_KZ115306v1_alt	+	35058	42821	35142	41699	5	35058,35894,36201,37446,41460,	35227,36086,36420,37671,42821,
fstb	NM_001039631	chr10_KZ115306v1_alt	+	35076	43672	35142	42977	6	35076,35894,36201,37446,41460,42894,	35227,36086,36420,37671,41691,43672,
rasgef1bb	NM_001003479	chr10_KZ115306v1_alt	+	216124	241244	221486	240837	14	216124,221479,221777,225673,226148,230041,230232,230918,231138,233755,233941,234131,238025,240815,	216352,221669,221900,225811,226370,230116,230325,231021,231218,233851,234037,234255,238098,241244,
mrrf	NM_001002174	chr10_KZ115307v1_alt	-	92472	133716	92950	122075	8	92472,95425,104341,108691,121482,121903,122193,133657,	93028,95585,104433,108810,121635,122091,122245,133716,
paqr3b	NM_001030148	chr10_KZ115307v1_alt	+	9898	22869	10781	21307	7	9898,10767,11677,16279,16858,17171,21176,	10068,10966,11840,16435,17056,17262,22869,
anxa3b	NM_001007302	chr10_KZ115307v1_alt	-	35015	57156	35543	56643	14	35015,43068,48088,48574,48801,52096,52264,52425,55683,55872,56113,56294,56628,57065,	35606,43191,48147,48670,48895,52153,52344,52516,55797,55967,56201,56342,56670,57156,
ndufa8	NM_200727	chr10_KZ115307v1_alt	+	209528	217625	209626	217471	4	209528,213447,215918,217333,	209677,213611,216084,217625,
rbm18	NM_200793	chr10_KZ115307v1_alt	+	133805	158367	135294	157533	6	133805,135287,148429,149281,157076,157370,	133973,135401,148556,149362,157165,158367,
urm1	NM_001328092	chr10_KZ115309v1_alt	+	41353	54357	41394	53740	5	41353,45675,52265,53278,53671,	41429,45746,52347,53327,54357,
mir219-1	NR_029938	chr10_KZ115309v1_alt	-	57793	57884	57884	57884	1	57793,	57884,
tmem230a	NM_001004006	chr10_KZ115313v1_alt	+	61482	65774	62089	64674	4	61482,62065,64322,64533,	61519,62188,64445,65774,
atp6v1b2	NM_182879	chr10_KZ115314v1_alt	+	153523	165180	153602	164404	14	153523,155699,157251,157433,157603,158006,158775,159957,160544,160750,161692,161884,163009,164267,	153735,155755,157350,157527,157681,158146,158877,160055,160668,160901,161775,161989,163139,165180,
pbdc1	NM_001002704	chr10_KZ115316v1_alt	-	146069	148840	146648	148798	6	146069,147117,147914,148144,148303,148768,	146761,147229,148055,148204,148369,148840,
dmtn	NM_001201409	chr10_KZ115316v1_alt	+	151247	190409	171082	189360	16	151247,171031,171420,174601,175604,177563,178915,179072,180580,180861,182838,183533,183721,186954,187257,189246,	151455,171091,171483,174757,175649,177696,178960,179216,180690,180967,182903,183582,183729,187020,187338,190409,
prnpb	NM_001013297	chr10_KZ115317v1_alt	+	27688	31692	29369	31190	2	27688,29362,	27755,31692,
rassf2b	NM_001002195	chr10_KZ115317v1_alt	-	39892	50542	40329	44196	10	39892,40492,41761,42429,42659,42903,43753,43973,44140,50320,	40393,40590,41883,42583,42808,42995,43893,44049,44242,50542,
trpc7a	NM_001289879	chr10_KZ115318v1_alt	+	258074	291826	258084	291785	11	258074,272519,279217,279510,281859,282263,285189,285466,285761,285924,291645,	258837,272702,279382,279727,282093,282528,285385,285688,285839,286000,291826,
avd	NM_001201442	chr10_KZ115318v1_alt	-	221889	224858	222037	224788	4	221889,222175,224400,224698,	222080,222296,224611,224858,
etf1b	NM_201460	chr10_KZ115318v1_alt	+	297506	306558	298030	305184	11	297506,298007,299542,299938,302948,303178,303453,303766,304036,304872,305101,	297669,298116,299718,300078,303087,303369,303583,303937,304101,305020,306558,
fbxw11b	NM_213504	chr10_KZ115318v1_alt	+	307451	333377	307479	328345	13	307451,311986,314684,315098,315520,319153,321753,322045,324721,325326,326161,328183,332501,	307518,312046,314925,315285,315611,319291,321872,322295,324840,325437,326240,328348,333377,
pcdh1g33	NM_001109736	chr10_KZ115319v1_alt	+	50756	87597	50911	86116	5	50756,80089,82141,83872,85886,	53362,80148,82195,83991,87597,
pcdh1g26	NM_001024124	chr10_KZ115319v1_alt	+	54217	87597	54217	86116	4	54217,80089,83872,85886,	56683,80148,83991,87597,
pcdh1g18	NM_001024117	chr10_KZ115319v1_alt	+	5399	87597	5399	86116	4	5399,80089,83872,85886,	7796,80148,83991,87597,
pcdh1g22	NM_212658	chr10_KZ115319v1_alt	+	44454	87597	44565	86116	4	44454,80089,83872,85886,	46992,80148,83991,87597,
pcdh1g29	NM_001024125	chr10_KZ115319v1_alt	+	64819	87597	64848	86116	4	64819,80089,83872,85886,	67290,80148,83991,87597,
pcdh1g31	NM_001024127	chr10_KZ115319v1_alt	+	72315	87597	72355	86116	4	72315,80089,83872,85886,	74803,80148,83991,87597,
pcdh1gc6	NM_001012657	chr10_KZ115319v1_alt	+	61213	87597	61213	86116	4	61213,80089,83872,85886,	63652,80148,83991,87597,
pcdh1g30	NM_001024126	chr10_KZ115319v1_alt	+	68573	87597	68586	86116	4	68573,80089,83872,85886,	71028,80148,83991,87597,
pcdh1gc5	NM_001012656	chr10_KZ115319v1_alt	+	57497	87597	57521	86116	4	57497,80089,83872,85886,	59960,80148,83991,87597,
hrh2b	NM_001109738	chr10_KZ115319v1_alt	+	182625	192613	189342	192206	3	182625,189165,191819,	182715,189963,192613,
tlx3b	NM_170766	chr10_KZ115319v1_alt	-	343928	349746	345218	349681	3	343928,346912,349230,	345432,347150,349746,
ugt5g2	NM_001199376	chr10_KZ115319v1_alt	-	384783	387507	384809	387507	2	384783,387384,	386291,387507,
cldn7b	NM_131637	chr10_KZ115319v1_alt	-	445833	451363	446981	451214	4	445833,448541,448889,450991,	447156,448626,449054,451363,
nlgn2b	NM_001166336	chr10_KZ115320v1_alt	+	158078	252632	158078	252632	8	158078,196398,214201,245794,250096,250475,251006,251713,	158565,196452,214351,245980,250362,250629,251373,252632,
zgc:172339	NM_001111177	chr10_KZ115320v1_alt	-	276264	280547	277883	280512	2	276264,280221,	278459,280547,
arfip2b	NM_001017649	chr10_KZ115323v1_alt	-	50973	70739	51300	63544	9	50973,51539,53067,54418,57467,59454,62112,63445,70531,	51456,51714,53225,54640,57583,59563,62145,63556,70739,
fhdc3	NM_001077716	chr10_KZ115323v1_alt	-	35996	47728	36292	45803	12	35996,39279,39559,39756,39904,40101,41473,42183,42705,43068,45545,47635,	37420,39444,39677,39827,40012,40172,41574,42269,42805,43130,46070,47728,
cnih2	NM_001013524	chr10_KZ115324v1_alt	-	251160	269768	251851	269474	6	251160,257679,257909,260953,261202,269393,	251879,257823,258022,261001,261271,269768,
f9b	NM_001040310	chr10_KZ115324v1_alt	+	2199	11891	2239	11676	8	2199,4774,5031,5162,7453,7781,10307,11086,	2306,4944,5056,5276,7588,8080,10431,11891,
arr3a	NM_001002405	chr10_KZ115324v1_alt	+	54623	65577	56185	65030	16	54623,56170,59004,59130,59281,59639,59960,60090,60261,60478,61579,61732,62560,62799,62907,65025,	54701,56196,59035,59191,59326,59833,60020,60167,60397,60563,61652,61870,62644,62823,62957,65577,
znrd2	NM_001006010	chr10_KZ115324v1_alt	+	78181	83101	78250	82915	4	78181,79903,82306,82463,	78266,80055,82391,83101,
tm7sf2	NM_001008597	chr10_KZ115324v1_alt	+	197813	203293	198096	203102	11	197813,198091,198277,198583,199344,199750,201609,201816,202056,202311,202941,	197842,198157,198474,198638,199539,199854,201729,201985,202137,202434,203293,
uqcc3	NM_001202436	chr10_KZ115324v1_alt	-	229394	232713	229732	232471	2	229394,232363,	229861,232713,
vps51	NM_001042735	chr10_KZ115324v1_alt	+	184764	197146	184764	197146	11	184764,185116,186324,186616,189806,194003,194297,195982,196224,196711,196885,	184941,185246,186471,186836,190710,194219,194381,196117,196346,196799,197146,
znhit2	NM_001077618	chr10_KZ115324v1_alt	-	205447	208439	205490	207059	2	205447,208302,	207100,208439,
wdr74	NM_001076563	chr10_KZ115324v1_alt	+	275808	282112	275881	281842	10	275808,276077,276271,276522,277696,277924,280702,281093,281449,281671,	275942,276184,276396,276586,277840,278026,280859,281236,281503,282112,
mir192	NR_029930	chr10_KZ115324v1_alt	+	286482	286567	286567	286567	1	286482,	286567,
mir194a	NR_030107	chr10_KZ115324v1_alt	+	286302	286386	286386	286386	1	286302,	286386,
cxadr	NM_152948	chr10_KZ115324v1_alt	+	319248	381369	319347	380704	8	319248,356438,372062,378538,378790,379052,380430,381182,	319399,356608,372267,378694,378913,379191,381152,381369,
ehd1b	NM_001004578	chr10_KZ115324v1_alt	+	291521	316163	291752	315383	5	291521,297730,312622,314200,314861,	292153,297828,313035,314365,316163,
rnft1	NM_213228	chr10_KZ115325v1_alt	+	284505	293405	284654	292635	9	284505,285806,286355,287237,289101,289343,290605,290812,292500,	284680,286246,286432,287338,289255,289502,290671,290914,293405,
mir21-1	NR_030020	chr10_KZ115325v1_alt	-	323134	323282	323282	323282	1	323134,	323282,
ptrh2	NM_001020535	chr10_KZ115326v1_alt	+	46133	48700	47778	48309	2	46133,47776,	46241,48700,
picalma	NM_200927	chr10_KZ115327v1_alt	+	149505	238526	149626	237124	19	149505,179795,181632,185958,187889,188121,192485,192986,197726,198878,199089,201223,214967,217969,218854,218973,227991,230053,237109,	149756,179938,181708,186061,187983,188233,192592,193028,197812,199002,199229,201321,215075,218065,218885,219073,228051,230158,238526,
picalma	NM_001365261	chr10_KZ115327v1_alt	+	149505	238526	149626	234419	21	149505,179795,181632,185958,187889,188121,192485,192986,197726,198878,199089,201223,214967,217948,218854,218973,223700,227991,230053,234326,237109,	149756,179938,181708,186061,187983,188233,192592,193028,197812,199002,199229,201321,215075,218065,218885,219073,223724,228051,230158,234430,238526,
picalma	NM_001365260	chr10_KZ115327v1_alt	+	149299	238526	149626	234419	23	149299,149505,179795,181632,185958,187889,188121,192485,192986,196063,197726,198878,199089,201223,212477,214967,217936,218854,218973,227991,230053,234326,237109,	149392,149756,179938,181708,186061,187983,188233,192592,193028,196075,197812,199002,199229,201321,212558,215075,218065,218885,219073,228051,230158,234430,238526,
bsx	NM_214727	chr10_KZ115328v1_alt	-	99785	101618	99865	101534	3	99785,100220,101281,	100105,100411,101618,
hspa8	NM_001110403	chr10_KZ115328v1_alt	+	53980	58196	54817	57901	9	53980,54812,55232,55650,56036,56794,57086,57361,57706,	54065,55022,55438,55803,56592,56997,57285,57594,58196,
hist2h2l	NM_200117	chr10_KZ115328v1_alt	-	20089	20913	20492	20873	1	20089,	20913,
zpr1	NM_213108	chr10_KZ115328v1_alt	-	24620	36371	24901	36252	13	24620,25274,27906,28675,29904,30086,30475,32839,33084,34079,35697,35875,36135,	25021,25340,27996,28786,29994,30157,30602,32962,33171,34150,35788,36037,36371,
h2afx1	NM_001005967	chr10_KZ115328v1_alt	+	21132	22036	21203	21590	1	21132,	22036,
cfap298	NM_200088	chr10_KZ115329v1_alt	+	126597	131871	126956	131370	8	126597,126935,129150,129776,129924,130393,130629,131259,	126671,127095,129318,129844,130083,130525,130725,131871,
il2rga	NM_001128271	chr10_KZ115329v1_alt	-	97790	110077	97790	110031	8	97790,98825,99405,103968,106147,106373,106626,109964,	98039,98922,99517,104137,106284,106549,106708,110077,
zgc:174193	NM_001114706	chr10_KZ115330v1_alt	+	488146	545211	537461	544779	7	488146,537395,537694,543516,543709,544432,544613,	488170,537590,537727,543625,543779,544528,545211,
rfc3	NM_201457	chr10_KZ115330v1_alt	-	448060	457064	448116	456940	9	448060,448388,448581,448810,451047,451311,455251,456431,456853,	448308,448458,448680,448947,451229,451409,455319,456569,457064,
zar1l	NM_001199367	chr10_KZ115330v1_alt	-	423206	425219	423364	425212	4	423206,424004,424181,424585,	423508,424079,424274,425219,
waif2	NM_001258231	chr10_KZ115332v1_alt	+	12307	18019	17077	18019	3	12307,12467,17053,	12329,12517,18019,
or108-2	NM_001128407	chr10_KZ115332v1_alt	+	46403	47384	46403	47384	1	46403,	47384,
si:ch211-215a9.5	NM_001200036	chr10_KZ115332v1_alt	+	59365	61447	61019	61274	2	59365,61018,	59444,61447,
or109-6	NM_001128409	chr10_KZ115332v1_alt	-	83232	84210	83232	84210	1	83232,	84210,
or109-3	NM_001128563	chr10_KZ115332v1_alt	-	96601	97606	96601	97606	1	96601,	97606,
or106-12	NM_001256340	chr10_KZ115332v1_alt	+	126766	127747	126766	127747	1	126766,	127747,
or110-2	NM_001128411	chr10_KZ115332v1_alt	-	114398	115355	114398	115355	1	114398,	115355,
or109-4	NM_001128571	chr10_KZ115332v1_alt	-	92095	93112	92095	93112	1	92095,	93112,
or108-1	NM_001128569	chr10_KZ115332v1_alt	+	56169	57135	56169	57135	1	56169,	57135,
or109-1	NM_001128586	chr10_KZ115332v1_alt	-	105138	106128	105138	106128	1	105138,	106128,
or108-3	NM_001098773	chr10_KZ115332v1_alt	+	40134	41488	40396	41374	2	40134,40326,	40171,41488,
or109-2	NM_001130798	chr10_KZ115332v1_alt	-	101144	102155	101144	102155	1	101144,	102155,
or109-5	NM_001130807	chr10_KZ115332v1_alt	-	86098	87088	86098	87088	1	86098,	87088,
or109-7	NM_001130816	chr10_KZ115332v1_alt	-	80203	81181	80203	81181	1	80203,	81181,
or106-11	NM_001256341	chr10_KZ115332v1_alt	+	133756	134704	133756	134704	1	133756,	134704,
or106-9	NM_001256343	chr10_KZ115332v1_alt	+	147145	148087	147145	148087	1	147145,	148087,
or106-8	NM_001256344	chr10_KZ115332v1_alt	+	156229	157174	156229	157174	1	156229,	157174,
or106-7	NM_001256345	chr10_KZ115332v1_alt	+	161129	162107	161129	162107	1	161129,	162107,
or106-6	NM_001256349	chr10_KZ115332v1_alt	+	164555	165536	164555	165536	1	164555,	165536,
or106-3	NM_001256352	chr10_KZ115332v1_alt	+	184625	185588	184625	185588	1	184625,	185588,
hmgb1a	NM_199555	chr10_KZ115332v1_alt	-	300033	304839	300613	301867	5	300033,301222,301493,301720,304785,	300763,301397,301639,301881,304839,
git2b	NM_001362634	chr10_KZ115334v1_alt	+	50097	83573	50187	80004	19	50097,53428,56542,56741,56994,59193,61960,62141,62375,62548,62711,62894,64705,66664,67098,70002,73632,77320,79824,	50239,53562,56655,56847,57081,59324,62055,62187,62427,62621,62809,63006,64848,66817,67308,70085,73821,77384,83573,
git2b	NM_001080188	chr10_KZ115334v1_alt	+	50097	83573	50187	80004	20	50097,53428,56542,56741,56994,59193,61960,62141,62375,62548,62711,62894,64705,66664,67098,67484,70002,73632,77320,79824,	50239,53562,56655,56847,57081,59324,62055,62187,62427,62621,62809,63006,64848,66817,67308,67574,70085,73821,77384,83573,
rhof	NM_001020642	chr10_KZ115335v1_alt	-	117566	129055	118200	128873	5	117566,119270,124558,127736,128744,	118368,119405,124668,127824,129055,
orai1b	NM_205600	chr10_KZ115335v1_alt	+	52734	59985	52818	59522	2	52734,58973,	52938,59985,
morn3	NM_001017666	chr10_KZ115335v1_alt	-	65295	78410	65482	74260	6	65295,67724,70027,71844,74115,78280,	65596,67909,70187,72002,74266,78410,
ess2	NM_001089330	chr10_KZ115335v1_alt	-	236688	255568	237517	255288	10	236688,241326,242185,245923,248454,248899,251660,252920,253281,255162,	237794,241442,242295,246026,248585,249017,251830,253010,253450,255568,
car15	NM_001045139	chr10_KZ115335v1_alt	-	175672	187935	175775	187894	9	175672,178251,179550,179785,179935,182744,185401,185668,187833,	175790,178371,179711,179852,180028,182890,185578,185695,187935,
setd1ba	NM_001045134	chr10_KZ115335v1_alt	+	134966	171346	135106	168868	19	134966,135289,135494,135928,136292,141415,143633,150893,155451,155717,156469,157461,157634,158628,162040,164241,166348,166549,168694,	135177,135342,135649,136027,136563,141537,144656,151604,155622,155811,156669,157537,158018,159999,162216,164367,166468,166687,171346,
LOC101886311	NM_001328696	chr10_KZ115336v1_alt	-	52175	60793	52624	53854	2	52175,60706,	53854,60793,
ube2l3a	NM_001002072	chr10_KZ115336v1_alt	-	32310	38216	32967	38175	4	32310,36447,37264,38148,	33122,36634,37360,38216,
socs7	NM_001287077	chr11_KZ114920v1_alt	-	119802	160428	120451	159906	9	119802,120427,125234,127223,129373,129980,150564,155024,158575,	120334,120572,125370,127352,129542,130126,150669,155089,160428,
npepps	NM_001164027	chr11_KZ114920v1_alt	-	235253	288233	237128	288085	23	235253,241757,245188,249889,250085,252290,253819,255044,258340,258567,258905,261072,263774,264132,269464,270088,270215,275050,275998,281861,282143,282374,287962,	237275,241805,245344,249997,250142,252433,254039,255179,258480,258631,259015,261133,263879,264297,269579,270122,270312,275251,276106,281980,282221,282459,288233,
sp2	NM_001099982	chr11_KZ114920v1_alt	-	92087	116466	93210	116447	8	92087,96807,99818,103255,106294,112563,115091,116440,	93311,97001,100005,103541,106513,113325,115168,116466,
zgc:64002	NM_001111246	chr11_KZ114920v1_alt	+	83357	88477	83546	86892	3	83357,83792,86471,	83706,84000,88477,
krt95	NM_001002392	chr11_KZ114920v1_alt	-	317347	325693	317445	325544	8	317347,317593,317700,320460,320698,322681,324923,325088,	317504,317604,317921,320586,320863,322838,325006,325693,
zgc:174357	NM_001365476	chr11_KZ114920v1_alt	-	356605	359869	357012	359548	6	356605,356972,358619,358910,359089,359388,	356877,357112,358708,358986,359189,359869,
gdf11	NM_212975	chr11_KZ114921v1_alt	+	257596	400730	257865	400454	3	257596,377582,400073,	258283,377956,400730,
cdk5rap1	NM_001110379	chr11_KZ114921v1_alt	+	125455	233045	125488	232855	13	125455,126511,150223,150365,157397,164320,164547,179681,195357,199247,212510,220934,232777,	125762,126615,150258,150466,157608,164441,164781,179779,195413,199378,212660,221075,233045,
rab7a	NM_200928	chr11_KZ114922v1_alt	-	80137	119446	81279	103549	6	80137,82369,85777,93455,103496,119196,	81375,82498,85996,93582,103559,119446,
arpc4l	NM_001003762	chr11_KZ114922v1_alt	-	44705	51178	45282	51152	6	44705,46523,48094,48271,48899,51149,	45288,46694,48190,48383,49018,51178,
ogfrl2	NM_001075104	chr11_KZ114924v1_alt	-	18241	22752	19331	22526	8	18241,21048,21304,21459,21644,21882,22222,22445,	19761,21197,21371,21538,21699,21945,22288,22752,
srgap2	NM_001048235	chr11_KZ114925v1_alt	-	102704	281222	103610	279008	23	102704,107225,109468,112610,113012,120435,127322,127533,127755,129435,131143,131769,136554,139333,142080,144790,146620,150525,158885,174567,189845,278941,281193,	104066,107535,109615,112818,113092,120660,127428,127668,127833,129496,131174,131797,136639,139531,142182,145012,146749,150741,158948,174730,190038,279385,281222,
ikbke	NM_001002751	chr11_KZ114925v1_alt	-	60001	97442	60072	90338	22	60001,60217,60360,63020,66321,66498,68700,70829,71061,71246,71435,71636,74603,76543,78047,78244,79501,79806,90037,90251,97009,97292,	60136,60289,60452,63117,66423,66538,68777,70945,71122,71348,71527,71695,74800,76723,78158,78405,79683,79942,90175,90367,97095,97442,
ccdc3b	NM_001020570	chr11_KZ115337v1_alt	-	25069	52034	26585	51799	4	25069,25152,37710,51443,	25136,26870,37885,52034,
ndufs7	NM_001199912	chr11_KZ115338v1_alt	+	48666	58811	48713	58560	8	48666,49374,50315,50486,53500,56391,56537,58462,	48729,49411,50384,50604,53680,56438,56626,58811,
dazap1	NM_001173504	chr11_KZ115338v1_alt	+	75905	119011	75970	118386	12	75905,76854,82941,83281,83784,84389,91776,97492,98013,101174,105980,118213,	76038,76895,83108,83347,83892,84438,91859,97646,98043,101324,106148,119011,
rps15	NM_001001819	chr11_KZ115338v1_alt	+	122095	126861	122116	126830	4	122095,122490,126259,126716,	122119,122576,126494,126861,
plvapb	NM_001030244	chr11_KZ115338v1_alt	-	238133	242819	240652	242596	5	238133,240634,240804,241574,242206,	238618,240715,241493,241662,242819,
gtpbp3	NM_001020769	chr11_KZ115338v1_alt	+	204597	232149	204711	232103	9	204597,204846,205824,208125,212336,216844,225707,228632,231871,	204767,205088,205911,208328,212409,216988,225873,228932,232149,
dda1	NM_213127	chr11_KZ115338v1_alt	-	140175	147870	141503	147643	5	140175,144051,144215,144407,147634,	141614,144113,144267,144488,147870,
jupa	NM_131177	chr11_KZ115339v1_alt	+	210210	271033	242777	267388	16	210210,242735,244421,248589,251677,254545,254856,257291,258461,260077,263156,263412,265254,267060,267248,270117,	210296,242790,244589,248843,251916,254747,255001,257395,258800,260230,263276,263563,265376,267100,267391,271033,
krt99	NM_001017588	chr11_KZ115339v1_alt	-	65636	74691	65957	74627	10	65636,65904,66152,66384,69014,71355,71728,72978,73287,74342,	65892,66064,66244,66605,69140,71517,71885,73061,73416,74691,
krt15	NM_213523	chr11_KZ115339v1_alt	-	15400	18096	15484	18014	7	15400,15705,16491,16729,16977,17226,17513,	15617,15926,16617,16891,17134,17309,18096,
krt98	NM_001102641	chr11_KZ115339v1_alt	+	3634	13602	3701	13174	8	3634,6388,6558,10274,12258,12822,13155,13279,	4025,6473,6713,10433,12384,13040,13183,13602,
cdc6	NM_001127333	chr11_KZ115339v1_alt	-	273270	282497	273619	281492	12	273270,275294,275822,277959,278117,278830,279088,279281,280599,280900,281254,282420,	273709,275435,275995,278030,278218,278970,279195,279436,280799,281170,281519,282497,
socs7	NM_001287077	chr11_KZ115340v1_alt	-	119802	161739	120451	161217	9	119802,120427,125234,127223,129373,129980,152358,156369,159886,	120334,120572,125370,127352,129542,130126,152463,156434,161739,
sp2	NM_001099982	chr11_KZ115340v1_alt	-	92087	116466	93210	116447	8	92087,96807,99818,103255,106294,112563,115091,116440,	93311,97001,100005,103541,106513,113325,115168,116466,
zgc:64002	NM_001111246	chr11_KZ115340v1_alt	+	83357	88477	83546	86892	3	83357,83792,86471,	83706,84000,88477,
mrpl45	NM_001328585	chr11_KZ115341v1_alt	-	11819	20714	12036	20665	8	11819,12242,13913,17698,17846,18040,20142,20602,	12135,12416,14063,17747,17945,18158,20341,20714,
npepps	NM_001164027	chr11_KZ115341v1_alt	-	23880	74154	25755	74006	23	23880,30389,33758,38559,38755,40952,42606,43833,46244,46476,46813,48980,51725,52071,57188,57823,57950,61061,62009,67816,68098,68329,73883,	25902,30437,33914,38667,38812,41095,42826,43968,46384,46540,46923,49041,51830,52236,57303,57857,58047,61262,62117,67935,68176,68414,74154,
krt95	NM_001002392	chr11_KZ115341v1_alt	-	106355	114699	106453	114550	8	106355,106601,106708,109468,109706,111687,113929,114094,	106512,106612,106929,109594,109871,111844,114012,114699,
mrpl45	NM_200307	chr11_KZ115341v1_alt	-	11819	20714	12036	20322	8	11819,12242,13913,17698,17846,18040,20142,20602,	12135,12416,14063,17747,17945,18045,20341,20714,
zgc:174354	NM_001111152	chr11_KZ115341v1_alt	-	385155	387017	385559	386901	6	385155,385519,385935,386258,386442,386741,	385424,385659,386024,386334,386542,387017,
palm1a	NM_001017859	chr11_KZ115343v1_alt	+	109090	182448	109194	181743	7	109090,137611,138342,162611,163290,166932,181168,	109199,137657,138423,162739,163399,166954,182448,
med16	NM_001199872	chr11_KZ115343v1_alt	+	13715	52937	13997	52680	14	13715,14318,17403,21493,28244,28628,28871,36751,39870,41354,46751,47034,52137,52553,	14139,14426,17573,21925,28350,28784,29089,36958,40081,41488,46944,47248,52221,52937,
ptbp1b	NM_001122654	chr11_KZ115343v1_alt	+	231473	252997	231578	251049	16	231473,232056,233432,237248,237406,238682,239646,243277,243528,243785,243963,245001,245831,248672,248981,250916,	231586,232107,233463,237309,237579,238829,239802,243388,243706,243863,244109,245035,245924,248889,249059,252997,
si:ch211-262i1.6	NM_001308551	chr11_KZ115343v1_alt	+	253798	256473	253934	255244	3	253798,254977,255240,	254167,255103,256473,
ghrh	NM_001080092	chr11_KZ115345v1_alt	-	71460	171805	72002	171693	4	71460,72402,171040,171686,	72144,72507,171125,171805,
cdk5rap1	NM_001110379	chr11_KZ115345v1_alt	+	222250	328803	222283	328612	13	222250,223306,247104,247246,254278,261201,261428,276562,292238,296128,309391,317812,328534,	222557,223410,247139,247347,254489,261322,261662,276660,292294,296259,309541,317953,328803,
pank4	NM_001328387	chr11_KZ115346v1_alt	+	51059	88506	51090	83439	21	51059,51626,53343,59683,59982,60177,60676,61165,63700,64071,67503,74872,76157,76477,76720,77791,78895,79411,83041,83210,87846,	51208,51721,53552,59867,60075,60331,60858,61247,63801,64077,67659,74985,76245,76629,76776,77841,79000,79512,83110,83444,88506,
rap1ab	NM_001243179	chr11_KZ115346v1_alt	-	6281	47771	14145	23449	8	6281,14122,14345,20798,22528,22684,23392,47500,	7211,14235,14489,20939,22585,22753,23481,47771,
rap1ab	NM_213405	chr11_KZ115346v1_alt	-	6281	47771	14145	23449	9	6281,14122,14345,20798,22528,22684,23392,26145,47500,	7211,14235,14489,20939,22585,22753,23481,26243,47771,
ctbs	NM_001020729	chr11_KZ115346v1_alt	+	241391	254484	241479	254099	7	241391,245390,248686,248978,249406,253180,253910,	241596,245529,248895,249150,249504,253342,254484,
agtrap	NM_001201345	chr11_KZ115346v1_alt	+	211506	233417	211639	233393	5	211506,212165,214859,216349,233268,	211666,212200,214971,216563,233417,
rpf1	NM_001244839	chr11_KZ115346v1_alt	-	265200	285924	265608	285871	8	265200,275230,275439,275695,275890,284991,285030,285625,	265650,275313,275593,275791,275971,285021,285048,285924,
hmces	NM_001099418	chr11_KZ115346v1_alt	+	333219	346293	335332	346004	7	333219,335317,336392,339372,343872,344119,345803,	333314,335521,336536,339552,344027,344312,346293,
arpc4l	NM_001003762	chr11_KZ115346v1_alt	-	310427	319137	311004	319111	6	310427,312245,313793,313970,316617,319108,	311010,312416,313889,314082,316736,319137,
rab7a	NM_200928	chr11_KZ115346v1_alt	-	346191	382246	347358	369332	7	346191,347237,348443,351793,359251,369279,381999,	347228,347454,348572,352012,359378,369342,382246,
tada3l	NM_199926	chr11_KZ115346v1_alt	+	319798	333143	320333	332318	9	319798,320309,325478,326110,326332,326964,327168,328066,332125,	319837,320543,325729,326216,326465,327068,327269,328258,333143,
rpf1	NM_001002160	chr11_KZ115346v1_alt	-	265200	285924	265608	285871	9	265200,270097,271030,275230,275439,275695,275890,284991,285625,	265650,270224,271212,275313,275593,275791,275971,285048,285924,
